AssetID,Value,DateTime
8319,35,13:38.0
8319,40,36:13.0
8319,40,43:56.0
8319,32,40:44.0
8319,40,37:07.0
8319,40,40:07.0
8319,37.5,32:34.0
8319,28,50:42.0
8319,36,47:04.0
8319,40,55:20.0
8319,37,26:24.0
8319,32,48:35.0
8319,35,45:37.0
8319,31,38:31.0
8319,38,22:28.0
8319,35,07:56.0
8319,39,36:39.0
8319,39,46:57.0
8319,37,27:03.0
8319,32,32:06.0
8319,37,13:45.0
8319,39,52:44.0
8319,35,45:40.0
8319,33,01:08.0
8319,38,30:11.0
8319,37,44:46.0
8319,35,17:14.0
8319,38,32:08.0
8319,38,07:34.0
8319,31,27:07.0
8319,39,44:18.0
8319,39,58:36.0
8319,38,31:48.0
8319,35,03:37.0
8319,31,39:19.0
8319,39,26:05.0
8319,38,35:46.0
8319,35,28:23.0
8319,40,39:51.0
8319,38,45:28.0
8319,36,57:09.0
8319,38,39:10.0
8319,32,43:38.0
8319,34,30:32.0
8319,35,33:59.0
8319,33,22:24.0
8319,31,04:44.0
8319,37,09:07.0
8319,37,07:07.0
8319,37,52:25.0
8319,35,43:56.0
8319,29,33:11.0
8319,35,38:10.0
8319,40,50:40.0
8319,35,27:05.0
8319,35,22:19.0
8319,31,52:10.0
8319,36,27:05.0
8319,38,50:37.0
8319,35,25:28.0
8319,35,47:37.0
8319,40,53:18.0
8319,38,32:14.0
8319,35,40:57.0
8319,37,54:28.0
8319,35,18:11.0
8319,37,42:32.0
8319,34,11:00.0
8319,35,20:34.0
8319,36,50:23.0
8319,32,31:16.0
8319,32,43:43.0
8319,36,10:39.0
8319,41,28:41.0
8319,35,53:52.0
8319,31,46:27.0
8319,39,21:28.0
8319,38,42:52.0
8319,36,25:45.0
8319,29,03:13.0
8319,30,35:08.0
8319,29,25:08.0
8319,36,04:02.0
8319,34,01:28.0
8319,40,43:56.0
8319,42,43:21.0
8319,40,44:55.0
8319,38,26:13.0
8319,39,24:54.0
8319,36,26:39.0
8319,34,40:17.0
8319,36.5,11:43.0
8319,31,14:55.0
8319,27,49:05.0
8319,29,50:29.0
8319,36,43:43.0
8319,32,55:50.0
8319,38,07:29.0
8319,36,07:01.0
8319,34,35:45.0
8319,31,12:29.0
8319,35,19:32.0
8319,37,14:57.0
8319,34,55:31.0
8319,35,49:49.0
8319,35,30:39.0
8319,40,39:55.0
8319,37,24:29.0
8319,33,44:19.0
8319,39,19:16.0
8319,37,36:40.0
8319,33,30:13.0
8319,37,28:28.0
8319,39,51:57.0
8319,36,38:37.0
8319,37,53:19.0
8319,40,52:44.0
8319,43,50:51.0
8319,40,33:25.0
8319,37,48:39.0
8319,34,18:31.0
8319,29,14:44.0
8319,35,58:37.0
8319,38,19:23.0
8319,34,34:41.0
8319,39,37:43.0
8319,35,23:41.0
8319,32,28:50.0
8319,38,13:50.0
8319,44,26:52.0
8319,33,44:08.0
8319,40,21:09.0
8319,42,32:36.0
8319,38,28:20.0
8319,38,42:24.0
8319,37.5,41:01.0
8319,32,42:06.0
8319,38,39:17.0
8319,41,58:12.0
8319,37,32:19.0
8319,35,48:26.0
8319,40,47:59.0
8319,36,52:51.0
8319,42,00:25.0
8319,44,43:53.0
8319,40,14:38.0
8319,44,07:08.0
8319,40,50:43.0
8319,35,35:53.0
8319,40,48:22.0
8319,42,05:58.0
8319,32,47:52.0
8319,30,57:11.0
8319,36,37:51.0
8319,40,32:32.0
8319,36.5,19:03.0
8319,34,45:16.0
8319,38,44:30.0
8319,38,02:04.0
8319,42,33:31.0
8319,43,27:16.0
8319,39,25:53.0
8319,37,02:46.0
8319,44,11:54.0
8319,45,30:47.0
8319,41,33:54.0
8319,34,43:23.0
8319,40,13:42.0
8319,37,56:56.0
8319,42,46:04.0
8319,44,32:34.0
8319,38,52:21.0
8319,43,11:58.0
8319,43,38:55.0
8319,39,45:17.0
8319,34,46:48.0
8319,37,52:15.0
8319,47,16:09.0
8319,43,34:37.0
8319,40,35:25.0
8319,38,05:19.0
8319,43,44:22.0
8319,40,24:43.0
8319,43,41:41.0
8319,42,24:54.0
8319,38,20:23.0
8319,42,23:17.0
8319,38,26:32.0
8319,35,53:39.0
8319,41,53:30.0
8319,37.5,58:40.0
8319,44.5,41:09.0
8319,44,19:40.0
8319,40,40:48.0
8319,37,40:33.0
8319,42,18:38.0
8319,45,59:25.0
8319,42,09:35.0
8319,38,44:11.0
8319,44,12:03.0
8319,45,33:16.0
8319,43,00:23.0
8319,42,33:10.0
8319,38,34:21.0
8319,35,25:56.0
8319,41,45:03.0
8319,44,54:58.0
8319,42,35:36.0
8319,46,49:11.0
8319,42,40:11.0
8319,48,15:15.0
8319,45,32:36.0
8319,38,34:03.0
8319,43,31:59.0
8319,39,36:26.0
8319,46,41:55.0
8319,42,53:24.0
8319,38,10:04.0
8319,44,29:30.0
8319,39,13:24.0
8319,46,22:26.0
8319,46,49:31.0
8319,49,43:49.0
8319,45,01:18.0
8319,40,33:38.0
8319,48,18:37.0
8319,47,54:11.0
8319,44,51:02.0
8319,40,03:10.0
8319,46,29:21.0
8319,38,43:37.0
8319,45,20:02.0
8319,35,03:07.0
8319,43,56:28.0
8319,46,35:19.0
8319,41,19:56.0
8319,47,56:58.0
8319,45,49:41.0
8319,40,59:31.0
8319,47,00:33.0
8319,39,58:25.0
8319,47,22:02.0
8319,39,41:16.0
8319,45,41:44.0
8319,47,32:06.0
8319,42,47:11.0
8319,48,05:43.0
8319,42,36:28.0
8319,50,02:39.0
8319,45,33:14.0
8319,49,35:08.0
8319,45,35:53.0
8319,38,53:13.0
8319,44,40:45.0
8319,46,59:40.0
8319,42,35:01.0
8319,37,11:36.0
8319,44,34:49.0
8319,48,51:23.0
8319,44,33:27.0
8319,46,03:29.0
8319,43,30:38.0
8319,38,59:54.0
8319,45,50:14.0
8319,49,33:16.0
8319,45,15:10.0
8319,38,29:00.0
8319,46,26:12.0
8319,39,17:53.0
8319,47,55:04.0
8319,39,25:16.0
8319,49,51:28.0
8319,46,17:12.0
8319,46,17:41.0
8319,43,36:47.0
8319,48,40:31.0
8319,44,58:38.0
8319,39,08:40.0
8319,46,16:27.0
8319,48,40:27.0
8319,45,48:55.0
8319,37,10:53.0
8319,45,27:17.0
8319,39,42:23.0
8319,45,31:11.0
8319,49,54:30.0
8319,44,41:58.0
8319,46,36:14.0
8319,44,50:58.0
8319,47,35:48.0
8319,45,33:34.0
8319,39,27:24.0
8319,45,19:38.0
8319,40,54:41.0
8319,41,39:00.0
8319,48,38:36.0
8319,43,30:17.0
8319,39,01:51.0
8319,45,37:20.0
8319,37,46:01.0
8319,46,03:22.0
8319,45,28:20.0
8319,42,29:11.0
8319,38,48:49.0
8319,46,01:51.0
8319,49,31:09.0
8319,44,26:36.0
8319,40,35:03.0
8319,48,53:25.0
8319,38,03:00.0
8319,48,25:29.0
8319,41,13:55.0
8319,49,15:12.0
8319,43,48:44.0
8319,47,55:48.0
8319,42,37:56.0
8319,47,52:10.0
8319,44,36:10.0
8319,39,38:33.0
8319,42,33:27.0
8319,48,04:21.0
8319,42,37:53.0
8319,42,45:38.0
8319,49,32:00.0
8319,45,32:59.0
8319,42,06:33.0
8319,48,29:34.0
8319,45,17:05.0
8319,43,04:12.0
8319,47,10:02.0
8319,46,26:11.0
8319,44,27:10.0
8319,44,41:05.0
8319,47,42:10.0
8319,43,27:50.0
8319,39,54:18.0
8319,47,09:29.0
8319,46,26:09.0
8319,43,15:09.0
8319,39,58:00.0
8319,45,32:21.0
8319,46,46:30.0
8319,45,09:36.0
8319,42,49:00.0
8319,48,50:19.0
8319,42.5,43:28.0
8319,48,58:35.0
8319,42,16:10.0
8319,44,51:48.0
8319,50,14:27.0
8319,45,24:46.0
8319,45.5,52:02.0
8319,50,41:11.0
8319,43,15:27.0
8319,48,30:54.0
8319,43,21:29.0
8319,46,41:43.0
8319,45,26:24.0
8319,42,23:43.0
8319,51,40:42.0
8319,47,22:19.0
8319,44,26:25.0
8319,44,00:46.0
8319,47,31:15.0
8319,45,29:44.0
8319,42,27:59.0
8319,45,27:11.0
8319,50,59:07.0
8319,46,40:40.0
8319,48,12:52.0
8319,43,26:58.0
8319,47,08:49.0
8319,46,20:17.0
8319,45,05:47.0
8319,42,17:48.0
8319,45,08:23.0
8319,42,14:20.0
8319,48,54:22.0
8319,47,21:49.0
8319,44,40:26.0
8319,48,18:31.0
8319,41,11:09.0
8319,45,46:10.0
8319,44,45:16.0
8319,49,43:57.0
8319,45,16:07.0
8319,46,20:45.0
8319,44,41:04.0
8319,49,04:48.0
8319,43,02:32.0
8319,47,09:15.0
8319,44,25:50.0
8319,42,42:09.0
8319,48,18:40.0
8319,41,19:22.0
8319,44,19:44.0
8319,43,30:26.0
8319,45,04:08.0
8319,43,28:14.0
8319,48,39:16.0
8319,42,26:08.0
8319,48,54:47.0
8319,48,24:16.0
8319,42,11:43.0
8319,48,27:04.0
8319,44,33:05.0
8319,45,18:29.0
8319,34,21:34.0
8319,35,40:48.0
8319,39,26:24.0
8319,45,34:20.0
8319,39,10:22.0
8319,42,16:19.0
8319,48,13:06.0
8319,44,28:22.0
8319,45,35:19.0
8319,50,07:54.0
8319,36,51:18.0
8319,36,17:37.0
8319,37,54:28.0
8319,37,34:41.0
8319,36,24:13.0
8319,44,20:54.0
8319,43,43:51.0
8319,48,01:19.0
8319,42,49:16.0
8319,48,41:03.0
8319,46,23:10.0
8319,43,41:19.0
8319,48,40:58.0
8319,46,34:36.0
8319,44,07:04.0
8319,48,52:15.0
8319,46,36:45.0
8319,50,01:55.0
8319,44,41:01.0
8319,49,22:03.0
8319,44,03:23.0
8319,47,55:44.0
8319,44,23:06.0
8319,44,02:41.0
8319,42,25:13.0
8319,47,24:17.0
8319,36,00:32.0
8319,37,43:58.0
8319,37,32:57.0
8319,42,52:35.0
8319,42,01:52.0
8319,45,32:53.0
8319,48,20:19.0
8319,43,25:21.0
8319,45,29:06.0
8319,42,45:07.0
8319,45,24:32.0
8319,50,04:50.0
8319,48,23:02.0
8319,45,15:11.0
8319,41,31:02.0
8319,40,28:25.0
8319,44,05:28.0
8319,41,13:24.0
8319,38,04:45.0
8319,38,01:14.0
8319,46,26:21.0
8319,46.5,25:06.0
8319,43,06:22.0
8319,48,05:43.0
8319,45,12:08.0
8319,48,58:06.0
8319,45,18:57.0
8319,44,22:31.0
8319,43,50:51.0
8319,48.5,38:51.0
8319,41,16:07.0
8319,48,10:29.0
8319,44,49:21.0
8319,41,21:47.0
8319,48,27:02.0
8319,42,31:07.0
8319,42,43:11.0
8319,42,37:45.0
8319,48,16:34.0
8319,44,01:58.0
8319,42,43:15.0
8319,47,44:54.0
8319,44,28:19.0
8319,39,15:13.0
8319,46,13:43.0
8319,46,55:12.0
8319,43,13:16.0
8319,38,00:28.0
8319,41,02:08.0
8319,46,37:54.0
8319,43,28:37.0
8319,43,25:08.0
8319,39,47:04.0
8319,45,44:34.0
8319,40,48:45.0
8319,44,44:01.0
8319,44,56:02.0
8319,51,01:21.0
8319,49,20:13.0
8319,45,36:05.0
8319,42,44:47.0
8319,45,24:11.0
8319,40,27:41.0
8319,48,30:04.0
8319,47,55:17.0
8319,46,34:31.0
8319,46,59:43.0
8319,42,27:53.0
8319,44,27:37.0
8319,40,52:43.0
8319,40,40:21.0
8319,47,53:50.0
8319,44,25:27.0
8319,40,52:15.0
8319,38,23:40.0
8319,46,07:48.0
8319,46,22:44.0
8319,42,05:59.0
8319,48,44:39.0
8319,41,45:34.0
8319,48,18:59.0
8319,38,02:02.0
8319,46,04:03.0
8319,43,27:04.0
8319,43,25:13.0
8319,39,59:08.0
8319,46,36:04.0
8319,39,43:25.0
8319,46,01:27.0
8319,44,40:34.0
8319,45,39:24.0
8319,39,15:08.0
8319,46,26:26.0
8319,44,15:34.0
8319,42,19:40.0
8319,41,03:14.0
8319,47,04:35.0
8319,41,34:50.0
8319,47,06:00.0
8319,46,21:12.0
8319,42,46:34.0
8319,38,06:28.0
8319,45,50:29.0
8319,40,27:08.0
8319,46,35:11.0
8319,44,21:49.0
8319,42,51:55.0
8319,39,20:43.0
8319,44,41:50.0
8319,40,33:35.0
8319,44,54:03.0
8319,42,03:59.0
8319,43,50:56.0
8319,42,18:43.0
8319,37,46:28.0
8319,43,07:02.0
8319,44,53:39.0
8319,45,56:04.0
8319,42,47:25.0
8319,39,49:24.0
8319,46,33:18.0
8319,37,44:28.0
8319,44,38:09.0
8319,42,10:31.0
8319,39,01:16.0
8319,42,17:13.0
8319,41,39:50.0
8319,41,23:23.0
8319,36,49:51.0
8319,42,39:03.0
8319,38,18:09.0
8319,35,21:37.0
8319,42,13:59.0
8319,40,29:07.0
8319,39,37:22.0
8319,38,16:24.0
8319,42,05:16.0
8319,39,02:55.0
8319,43,26:47.0
8319,38,52:55.0
8319,43,47:28.0
8319,40,56:46.0
8319,46,58:48.0
8319,42,14:52.0
8319,37,50:08.0
8319,43,40:45.0
8319,39,17:25.0
8319,38,41:39.0
8319,43,43:17.0
8319,39,17:30.0
8319,37,09:17.0
8319,43,00:51.0
8319,40,23:55.0
8319,39,48:51.0
8319,43,57:17.0
8319,35,33:15.0
8319,41,48:16.0
8319,40,25:27.0
8319,45,25:29.0
8319,41,25:36.0
8319,45,15:37.0
8319,40,22:21.0
8319,42,20:59.0
8319,38,30:25.0
8319,43,33:37.0
8319,40,17:14.0
8319,44,53:18.0
8319,40,49:46.0
8319,38,43:05.0
8319,43,28:41.0
8319,37,35:42.0
8319,41,01:08.0
8319,38,28:31.0
8319,41,16:15.0
8319,39,01:53.0
8319,44,57:31.0
8319,36,32:12.0
8319,41,47:56.0
8319,38,19:00.0
8319,44,23:04.0
8319,42,23:57.0
8319,43,25:58.0
8319,38,22:18.0
8319,37,37:37.0
8319,42,43:59.0
8319,43,05:59.0
8319,42,52:20.0
8319,41,27:01.0
8319,38,33:50.0
8319,45,54:31.0
8319,36,38:35.0
8319,42,40:27.0
8319,40,27:28.0
8319,38,00:50.0
8319,36,10:23.0
8319,41,35:52.0
8319,41,38:11.0
8319,36,54:17.0
8319,41,58:25.0
8319,38,20:33.0
8319,37,35:34.0
8319,35,53:36.0
8319,40,41:39.0
8319,39,25:00.0
8319,34,14:47.0
8319,40,01:07.0
8319,33,51:58.0
8319,40,36:55.0
8319,38,25:46.0
8319,35,31:00.0
8319,33,44:19.0
8319,38,43:07.0
8319,36,23:07.0
8319,34,28:41.0
8319,37,12:20.0
8319,34,04:56.0
8319,37,53:12.0
8319,35,29:38.0
8319,27,15:23.0
8319,28,42:27.0
8319,36,20:18.0
8319,42,31:27.0
8319,37,13:38.0
8319,34,10:47.0
8319,40,53:58.0
8319,34,42:14.0
8319,41,01:38.0
8319,37.5,06:53.0
8319,37,16:43.0
8319,33,49:28.0
8319,38,43:02.0
8319,37,18:26.0
8319,34,52:49.0
8319,39,01:46.0
8319,38,55:00.0
8319,32,23:05.0
8319,36,21:34.0
8319,36,24:55.0
8319,30,32:50.0
8319,32,41:44.0
8319,35,10:10.0
8319,40,26:18.0
8319,39,24:31.0
8319,39,01:29.0
8319,34,21:46.0
8319,41,44:14.0
8319,33,41:10.0
8319,40,32:43.0
8319,36,37:13.0
8319,38,25:46.0
8319,32,10:19.0
8319,38,29:25.0
8319,35,00:17.0
8319,33,53:05.0
8319,37,50:26.0
8319,37,25:33.0
8319,34,00:30.0
8319,30,12:31.0
8319,28,21:39.0
8319,32,50:40.0
8319,30,20:56.0
8319,37,39:48.0
8319,41,24:50.0
8319,40,31:24.0
8319,38,14:48.0
8319,33,55:37.0
8319,40,37:51.0
8319,36,00:24.0
8319,32,07:34.0
8319,38,30:04.0
8319,38,38:44.0
8319,33,42:03.0
8319,36,23:43.0
8319,36,35:54.0
8319,28,11:29.0
8319,32,28:28.0
8319,29,00:44.0
8319,23,10:10.0
8319,32,41:17.0
8319,30,39:05.0
8319,34,55:21.0
8319,32,46:11.0
8319,29,47:05.0
8319,30,47:13.0
8319,34,56:40.0
8319,34,24:53.0
8319,32,18:57.0
8319,31,39:54.0
8319,31,49:49.0
8319,30,27:41.0
8319,28,48:56.0
8319,32,43:07.0
8319,31,32:43.0
8319,31,39:52.0
8319,30,20:46.0
8319,28,52:02.0
8319,31,43:48.0
8319,29,46:09.0
8319,33,29:01.0
8319,28,28:09.0
8319,32,25:32.0
8319,30,26:29.0
8319,30,24:30.0
8319,30,50:02.0
8319,32,26:53.0
8319,31,16:52.0
8319,32,37:24.0
8319,28,37:43.0
8319,32,26:52.0
8319,31,26:21.0
8319,30,25:05.0
8319,28,51:31.0
8319,30,29:50.0
8319,28,47:27.0
8319,26,19:34.0
8319,29,23:18.0
8319,34,46:22.0
8319,32,27:37.0
8319,28,42:43.0
8319,31,08:31.0
8319,29,26:42.0
8319,22,40:59.0
8319,22,36:25.0
8319,34,32:10.0
8319,26,23:49.0
8319,28,46:20.0
8319,33,00:42.0
8319,29,32:48.0
8319,33,34:47.0
8319,31,25:42.0
8319,28.5,41:34.0
8319,29,45:08.0
8319,32,31:32.0
8319,31,35:31.0
8319,29,04:04.0
8319,33,12:56.0
8319,33,04:16.0
8319,26,30:39.0
8319,30,28:13.0
8319,24,53:44.0
8319,27,40:56.0
8319,25,25:20.0
8319,23.5,51:02.0
8319,26,27:33.0
8319,30,37:22.0
8319,32,28:34.0
8319,31,00:32.0
8319,29,37:41.0
8319,33,01:58.0
8319,33,35:41.0
8319,28,27:24.0
8319,28,40:15.0
8319,32,27:47.0
8319,28.5,09:35.0
8319,32,32:39.0
8319,31,38:40.0
8319,27,20:08.0
8319,32,29:41.0
8319,30,09:49.0
8319,30,21:08.0
8319,28,34:19.0
8319,30,44:47.0
8319,26,01:26.0
8319,26,23:17.0
8319,33,54:18.0
8319,34,13:23.0
8319,31,26:32.0
8319,29,32:17.0
8319,27,25:43.0
8319,30,40:44.0
8319,30,22:44.0
8319,24,51:09.0
8319,25,24:04.0
8319,23,47:06.0
8319,26,59:52.0
8319,26,41:19.0
8319,25,25:15.0
8319,26,38:34.0
8319,25,13:57.0
8319,25,51:16.0
8319,25.5,26:38.0
8319,27,15:54.0
8319,23,46:17.0
8319,28,23:22.0
8319,24,33:22.0
8319,25,35:11.0
8319,23,12:09.0
8319,22,22:10.0
8319,26,48:00.0
8319,27.5,30:02.0
8319,25,36:23.0
8319,27,51:18.0
8319,28,25:16.0
8319,23,06:31.0
8319,28,35:22.0
8319,25,33:24.0
8319,24,42:51.0
8319,25,32:04.0
8319,24,08:04.0
8319,22,16:48.0
8319,25,13:56.0
8319,25,34:41.0
8319,23,35:11.0
8319,26,00:32.0
8319,24,25:09.0
8319,23,11:41.0
8319,27,10:36.0
8319,24,05:08.0
8319,27,00:07.0
8319,25,19:32.0
8319,24,40:39.0
8319,28,19:43.0
8319,27,29:01.0
8319,23,44:08.0
8319,26,23:53.0
8319,26,21:30.0
8319,24,19:34.0
8319,25,20:38.0
8319,22,00:01.0
8319,26,37:30.0
8319,26,35:17.0
8319,26,35:17.0
8319,27,30:09.0
8319,27,58:11.0
8319,22,45:44.0
8319,25,46:52.0
8319,26,14:26.0
8319,20,27:17.0
8319,22,11:47.0
8319,21,30:04.0
8319,24,21:57.0
8319,21,43:33.0
8319,26,07:45.0
8319,24,17:52.0
8319,24,27:58.0
8319,22,00:25.0
8319,23,33:44.0
8319,24,11:17.0
8319,25,16:27.0
8319,21,13:47.0
8319,23,24:52.0
8319,24,22:10.0
8319,22,34:22.0
8319,25,27:09.0
8319,24,29:11.0
8319,24,53:08.0
8319,27,18:57.0
8319,26,38:40.0
8319,28,54:12.0
8319,26,16:37.0
8319,26,29:01.0
8319,23,50:18.0
8319,28,35:06.0
8319,23,26:25.0
8319,23,09:57.0
8319,23,29:32.0
8319,22,29:46.0
8319,20,27:55.0
8319,24,08:19.0
8319,22,33:37.0
8319,20,29:28.0
8319,24,30:48.0
8319,23,25:31.0
8319,21,52:24.0
8319,25,23:27.0
8319,23,36:01.0
8319,21,00:26.0
8319,23,50:49.0
8319,26,15:59.0
8319,24,20:05.0
8319,25,22:32.0
8319,24,25:22.0
8319,24,26:55.0
8319,24,37:44.0
8319,24,39:33.0
8319,24,17:29.0
8319,27,49:02.0
8319,27,22:42.0
8319,27,26:00.0
8319,22,25:38.0
8319,24,16:03.0
8319,23,48:37.0
8319,23,09:10.0
8319,27,47:55.0
8319,25,16:14.0
8319,22,44:06.0
8319,23,30:39.0
8319,29,57:02.0
8319,27,09:01.0
8319,24,25:49.0
8319,26,16:06.0
8319,27,52:28.0
8319,24,30:54.0
8319,23,49:24.0
8319,24,36:57.0
8319,24,10:16.0
8319,22,41:12.0
8319,27,34:31.0
8319,26,26:00.0
8319,25,58:23.0
8319,26,47:15.0
8319,26,23:58.0
8319,29,42:16.0
8319,23,32:18.0
8319,21,52:40.0
8319,22,34:28.0
8319,26,35:06.0
8319,23,36:14.0
8319,23,35:28.0
8319,25,50:02.0
8319,23,01:42.0
8319,26,17:49.0
8319,24,16:57.0
8319,22,19:46.0
8319,23,26:55.0
8319,24,28:43.0
8319,22,10:34.0
8319,20,20:24.0
8319,28,28:47.0
8319,26,06:13.0
8319,24,48:40.0
8319,26,29:49.0
8319,23,19:18.0
8319,21,25:42.0
8319,22,36:20.0
8319,26,47:11.0
8319,24,34:43.0
8319,23,39:10.0
8319,26,37:20.0
8319,25,42:43.0
8319,23,20:10.0
8319,22,56:30.0
8319,24,22:38.0
8319,24,18:09.0
8319,22,27:40.0
8319,25,17:01.0
8319,23,28:31.0
8319,24,51:42.0
8319,28,29:09.0
8319,26,19:48.0
8319,26,34:18.0
8319,22,32:11.0
8319,26,36:29.0
8319,26,22:27.0
8319,24,36:12.0
8319,23,35:34.0
8319,20,13:51.0
8319,20,37:42.0
8319,27,35:15.0
8319,23,39:08.0
8319,25,53:59.0
8319,23,16:12.0
8319,22,20:26.0
8319,20,43:39.0
8319,23,52:38.0
8319,22,23:22.0
8319,20,25:37.0
8319,21,31:00.0
8319,25,29:30.0
8319,27,40:53.0
8319,23,20:03.0
8319,25,07:32.0
8319,25,18:29.0
8319,25,08:10.0
8319,22.5,33:17.0
8319,26,09:53.0
8319,26,56:21.0
8319,25,45:17.0
8319,29,40:16.0
8319,23,52:34.0
8319,26,07:48.0
8319,27,27:58.0
8319,26,28:41.0
8319,18,44:44.0
8319,21,34:04.0
8319,20,17:46.0
8319,20,14:59.0
8319,20,36:53.0
8319,26,16:11.0
8319,26,36:31.0
8319,30,25:09.0
8319,30,22:43.0
8319,29,25:25.0
8319,24,32:20.0
8319,28,51:38.0
8319,25,34:17.0
8319,22,26:03.0
8319,23,16:29.0
8319,27,25:16.0
8319,27,31:31.0
8319,26,14:45.0
8319,23,20:49.0
8319,20,20:02.0
8319,18,26:19.0
8319,25,22:09.0
8319,26,39:02.0
8319,25,32:24.0
8319,24,11:14.0
8319,31,34:07.0
8319,26,41:58.0
8319,24,46:25.0
8319,24,53:22.0
8319,24,16:29.0
8319,23,21:45.0
8319,22,27:13.0
8319,23,40:22.0
8319,28,40:08.0
8319,26,21:48.0
8319,24,03:59.0
8319,26,04:48.0
8319,28,35:30.0
8319,27,38:06.0
8319,23,25:11.0
8319,22,29:21.0
8319,28,37:47.0
8319,24,17:41.0
8319,22,33:03.0
8319,27,06:49.0
8319,32,07:29.0
8319,30,31:20.0
